Municipio;0 a 6 dias;7 a 27 dias;28 a 364 dias;Menor 1 ano (ign);Menor que 1 ano;1 a 4 anos;5 a 9 anos;10 a 14 anos;15 a 19 anos;20 a 24 anos;25 a 29 anos;30 a 34 anos;35 a 39 anos;40 a 44 anos;45 a 49 anos;50 a 54 anos;55 a 59 anos;60 a 64 anos;65 a 69 anos;70 a 74 anos;75 a 79 anos;80 anos e mais;Idade ignorada;Total
240260 Ceará-Mirim;1;1;2;0;4;3;2;1;8;3;16;8;8;10;17;5;15;10;20;17;10;54;0;211
240270 Cerro Corá;1;0;0;0;1;1;0;0;0;1;3;2;1;0;0;2;4;5;3;1;4;13;0;41
240280 Coronel Ezequiel;2;0;0;0;2;0;0;0;0;0;0;0;0;1;0;1;0;1;0;4;1;4;0;14
240290 Coronel João Pessoa;1;0;0;0;1;0;0;0;2;3;1;0;0;0;1;0;0;0;2;2;2;5;0;19
240300 Cruzeta;0;0;2;0;2;1;0;0;0;0;1;1;1;2;1;0;1;3;0;4;2;11;0;30
240310 Currais Novos;8;0;0;0;8;2;0;0;5;4;2;3;3;4;3;6;6;6;8;13;23;61;0;157
240320 Doutor Severiano;0;0;0;0;0;0;0;0;1;0;2;3;1;0;0;0;1;0;4;0;1;2;0;15
240330 Encanto;0;0;2;0;2;0;0;0;0;0;0;2;2;1;1;2;0;1;1;0;2;7;0;21
240340 Equador;1;0;0;0;1;0;0;0;1;1;4;0;2;2;0;0;0;1;0;1;0;13;0;26
240350 Espírito Santo;1;0;0;0;1;0;0;0;0;2;2;0;1;1;0;1;3;1;1;2;3;10;0;28
240360 Extremoz;1;1;1;0;3;1;0;0;4;4;1;3;1;1;4;3;7;5;3;7;5;11;0;63
240370 Felipe Guerra;1;0;0;0;1;0;0;1;0;0;0;0;1;0;2;1;0;0;0;0;0;8;0;14
240375 Fernando Pedroza;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;1;1;0;1;1;0;7
240380 Florânia;6;0;0;0;6;0;0;0;2;0;2;0;1;2;2;0;3;5;1;2;3;14;0;43
240390 Francisco Dantas;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;0;0;2;0;6
240400 Frutuoso Gomes;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;1;1;0;2;7;0;15
240410 Galinhos;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;3
240420 Goianinha;0;0;2;0;2;0;0;1;4;2;1;3;1;2;1;5;1;6;5;3;2;26;0;65
240430 Governador Dix-Sept Rosado;1;0;0;0;1;1;1;0;0;5;2;1;2;0;2;2;1;2;0;4;1;5;0;30
240440 Grossos;1;0;0;0;1;0;0;0;0;2;1;3;1;0;1;3;3;2;1;3;6;7;0;34
240450 Guamaré;1;0;3;0;4;1;0;0;1;1;0;2;1;1;1;4;2;3;0;8;4;12;0;45
240460 Ielmo Marinho;0;0;0;0;0;0;0;1;0;0;1;1;1;1;1;2;0;3;1;1;2;13;0;28
240470 Ipanguaçu;0;0;0;0;0;0;0;0;2;1;0;4;0;1;1;1;2;2;2;3;0;8;0;27
240480 Ipueira;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;1;0;4
240485 Itajá;2;0;0;0;2;0;0;0;1;0;0;0;1;0;1;2;0;0;0;0;0;4;0;11
240490 Itaú;0;0;0;0;0;0;1;0;0;1;0;1;0;0;1;1;1;2;4;3;2;5;0;22
240500 Jaçanã;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;1;1;0;2;3;2;14;0;26
240510 Jandaíra;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;1;2;5;4;0;15
240520 Janduís;1;0;1;0;2;0;0;0;0;0;2;1;2;1;0;2;2;3;1;0;3;10;0;29
240530 Januário Cicco;0;0;0;0;0;0;0;1;1;3;1;0;0;2;1;2;0;2;2;3;1;12;0;31
240540 Japi;0;0;1;0;1;0;0;1;1;0;0;2;0;0;1;0;1;0;0;2;3;2;0;14
240550 Jardim de Angicos;2;0;0;0;2;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;1;0;0;6
240560 Jardim de Piranhas;0;0;2;0;2;0;0;0;2;2;1;0;1;3;1;3;1;1;4;5;4;13;0;43
240570 Jardim do Seridó;0;0;0;0;0;0;0;0;0;1;0;2;2;0;2;2;1;3;6;5;7;12;0;43
240580 João Câmara;2;0;3;0;5;1;0;1;0;1;5;2;3;6;6;6;7;9;4;8;15;33;0;112
240590 João Dias;1;0;0;0;1;0;0;0;0;0;1;0;1;2;1;0;0;0;1;0;1;1;0;9
240600 José da Penha;0;0;0;0;0;0;0;1;0;0;1;0;0;1;1;0;1;1;3;1;3;10;0;23
240610 Jucurutu;1;0;2;0;3;0;0;1;0;1;1;0;0;5;0;2;2;3;5;7;8;31;0;69
240615 Jundiá;1;0;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;3;0;7
240620 Lagoa d'Anta;0;0;0;0;0;0;0;0;1;0;0;0;1;2;1;0;0;0;0;1;1;4;0;11
240630 Lagoa de Pedras;0;0;0;0;0;0;1;0;0;0;0;1;2;0;3;1;1;3;0;1;1;2;0;16
240640 Lagoa de Velhos;0;0;1;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;1;0;0;5
240650 Lagoa Nova;3;3;1;0;7;1;0;0;1;5;2;2;1;0;0;2;2;2;2;2;1;20;0;50
240660 Lagoa Salgada;0;0;0;0;0;0;0;0;3;3;1;0;1;4;1;0;0;1;0;5;4;9;0;32
240670 Lajes;0;0;0;0;0;0;0;0;0;3;1;2;3;2;1;0;1;3;5;0;3;17;0;41
240680 Lajes Pintadas;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;1;1;6;0;12
240690 Lucrécia;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;1;0;0;0;1;0;1;0;7
240700 Luís Gomes;2;0;0;0;2;0;0;0;2;3;2;0;3;2;2;0;2;1;2;3;4;5;0;33
240710 Macaíba;5;1;2;0;8;1;1;1;7;8;13;8;9;7;14;11;10;13;16;13;18;49;0;207
240720 Macau;1;0;1;0;2;0;1;0;2;5;5;1;5;5;5;9;0;6;12;6;10;27;0;101
240725 Major Sales;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;2;1;0;1;0;2;4;0;12
240730 Marcelino Vieira;2;0;0;0;2;0;0;0;2;1;0;0;0;0;0;0;0;1;1;2;2;12;0;23
240740 Martins;0;1;0;0;1;0;0;0;0;0;0;0;0;2;1;1;2;3;1;3;2;9;0;25
240750 Maxaranguape;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;2;3;1;2;3;0;3;0;18
240760 Messias Targino;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;1;1;2;2;1;0;1;0;12
240770 Montanhas;0;1;0;0;1;2;0;0;0;1;2;1;0;1;1;1;1;3;3;4;6;8;0;35
240780 Monte Alegre;1;0;2;0;3;0;1;0;1;3;1;2;4;3;0;3;5;4;3;4;6;8;0;51
240790 Monte das Gameleiras;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;4;0;7
240800 Mossoró;19;6;11;0;36;2;3;8;26;39;41;33;32;48;39;55;50;57;54;47;53;164;0;787
240810 Natal;53;12;25;0;90;16;7;18;74;174;113;83;78;102;121;136;132;178;181;191;191;491;0;2376
240820 Nísia Floresta;1;1;0;0;2;0;0;2;1;2;1;4;1;3;4;6;2;3;2;7;7;12;0;59
240830 Nova Cruz;0;1;0;0;1;1;0;0;2;0;6;7;2;8;5;8;2;12;9;14;13;36;0;126
240840 Olho-d'Água do Borges;0;0;0;0;0;0;0;0;0;0;2;1;2;1;0;0;1;0;2;2;3;6;0;20
240850 Ouro Branco;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;1;1;2;5;0;13
240860 Paraná;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;2;1;0;5;0;11
240870 Paraú;1;0;0;0;1;1;0;0;0;0;1;0;0;2;0;0;0;0;1;2;0;3;0;11
240880 Parazinho;0;0;1;0;1;0;0;0;0;2;0;1;0;0;1;0;2;0;1;2;2;4;0;16
240890 Parelhas;1;1;3;0;5;0;0;0;2;0;1;1;4;2;0;0;4;5;6;4;7;32;0;73
240325 Parnamirim;9;5;6;0;20;5;4;2;14;20;20;21;16;15;16;19;30;23;35;32;42;71;0;405
240910 Passa e Fica;0;1;1;0;2;0;0;0;1;2;0;1;0;2;0;2;2;1;2;2;3;11;0;31
240920 Passagem;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;5;0;7
240930 Patu;0;0;1;0;1;0;0;1;0;2;1;3;4;1;2;1;2;2;2;4;1;18;0;45
240940 Pau dos Ferros;4;0;1;0;5;0;0;1;1;3;3;2;2;2;3;3;9;5;8;7;7;25;0;86
240950 Pedra Grande;1;0;1;0;2;0;0;0;0;0;0;0;1;0;0;0;0;2;0;2;2;3;0;12
240960 Pedra Preta;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;2
240970 Pedro Avelino;1;0;1;0;2;0;0;0;0;0;0;0;0;0;1;0;0;1;2;1;3;12;0;22
240980 Pedro Velho;0;0;1;0;1;1;1;1;1;3;0;1;0;0;2;1;1;2;6;4;2;17;0;44
240990 Pendências;2;0;0;0;2;0;0;0;1;3;1;1;1;3;2;1;2;1;3;6;3;8;0;38
241000 Pilões;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;1;0;1;0;5
241010 Poço Branco;1;0;1;0;2;1;0;2;0;0;0;1;2;0;1;4;3;7;1;3;1;8;0;36
241020 Portalegre;1;0;0;0;1;0;0;0;0;1;1;1;2;1;0;1;2;0;2;1;2;9;0;24
241025 Porto do Mangue;2;0;0;0;2;0;0;1;0;1;0;0;0;1;1;0;1;1;0;2;0;2;0;12
241040 Pureza;0;0;0;0;0;0;1;0;0;0;1;2;0;0;0;3;2;2;3;1;1;3;0;19
241050 Rafael Fernandes;1;0;1;0;2;1;0;0;0;2;1;0;0;0;2;1;0;1;1;3;1;8;0;23
241060 Rafael Godeiro;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;2;1;2;2;9;0;18
241070 Riacho da Cruz;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;2;0;6
241080 Riacho de Santana;0;0;1;0;1;0;0;0;1;0;0;0;2;0;2;1;0;0;2;2;3;6;0;20
241090 Riachuelo;0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;0;2;1;2;1;2;7;0;19
240895 Rio do Fogo;0;0;0;0;0;0;1;0;1;0;0;2;1;0;2;1;0;0;2;3;3;5;0;21
241100 Rodolfo Fernandes;1;0;1;0;2;0;0;0;0;0;2;0;1;0;0;0;0;1;1;0;1;4;0;12
241110 Ruy Barbosa;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;3;2;3;0;12
241120 Santa Cruz;3;0;3;0;6;0;1;0;2;2;4;3;6;6;4;6;4;4;10;3;14;39;0;114
240933 Santa Maria;0;0;1;0;1;0;0;0;0;0;3;0;0;2;0;0;3;0;3;0;3;1;0;16
241140 Santana do Matos;0;0;2;0;2;0;0;1;0;1;3;3;1;2;3;1;0;3;7;5;8;21;0;61
241142 Santana do Seridó;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;3;0;5
241150 Santo Antônio;0;1;2;0;3;0;0;0;2;0;6;4;1;2;3;3;2;3;8;6;5;28;0;76
241160 São Bento do Norte;1;0;0;0;1;0;0;0;0;1;0;0;0;1;1;0;0;2;0;1;0;1;0;8
241170 São Bento do Trairí;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;0;0;0;2;0;6
241180 São Fernando;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0;4;0;9
241190 São Francisco do Oeste;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;1;0;1;1;1;5;0;12
241200 São Gonçalo do Amarante;10;0;3;0;13;2;1;0;12;24;19;13;14;5;17;9;13;9;11;14;10;50;0;236
241210 São João do Sabugi;0;0;0;0;0;0;0;0;0;0;1;0;0;4;1;0;1;0;0;4;0;7;0;18
241220 São José de Mipibu;4;2;1;0;7;1;2;1;4;2;5;6;5;8;7;4;8;5;7;4;9;23;0;108
241230 São José do Campestre;1;0;0;0;1;0;0;1;3;2;0;1;1;1;3;1;3;3;4;1;1;18;0;44
241240 São José do Seridó;0;0;0;0;0;1;0;0;1;0;0;0;0;1;1;2;1;1;2;1;0;5;0;16
241250 São Miguel;1;0;3;0;4;0;0;0;0;2;2;2;2;1;4;7;5;11;11;9;11;21;0;92
241255 São Miguel do Gostoso;1;0;1;0;2;0;1;0;0;0;1;0;0;0;1;1;1;1;0;1;2;8;0;19
241260 São Paulo do Potengi;0;0;0;0;0;0;0;0;2;0;5;0;1;2;4;4;3;0;5;4;4;18;0;52
241270 São Pedro;0;0;0;0;0;0;0;0;0;1;2;0;0;2;0;0;1;1;0;2;1;5;0;15
241280 São Rafael;0;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;2;1;2;1;1;3;0;14
241290 São Tomé;1;0;0;0;1;1;0;1;0;0;1;1;1;2;2;1;1;5;5;7;4;23;0;56
241300 São Vicente;0;0;0;0;0;1;0;0;0;0;0;0;3;1;0;0;0;1;1;1;1;8;0;17
241310 Senador Elói de Souza;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;0;2;0;6
241320 Senador Georgino Avelino;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;2
241030 Serra Caiada;0;0;1;0;1;2;0;0;1;1;2;0;3;1;1;3;3;0;2;5;5;9;0;39
241330 Serra de São Bento;0;0;0;0;0;0;0;0;1;2;0;2;1;2;1;2;1;3;2;2;1;6;0;26
241335 Serra do Mel;0;0;0;0;0;0;0;0;0;1;0;0;2;2;0;2;1;3;0;3;0;5;0;19
241340 Serra Negra do Norte;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;2;4;2;2;15;0;28
241350 Serrinha;1;0;2;0;3;0;0;0;0;0;1;1;1;1;1;0;0;0;5;2;1;8;0;24
241355 Serrinha dos Pintos;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;2;1;3;0;1;1;0;10
241360 Severiano Melo;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;2;3;2;2;1;11;0;24
241370 Sítio Novo;1;1;0;0;2;0;0;2;0;0;1;1;2;1;0;0;0;1;1;2;0;3;0;16
241380 Taboleiro Grande;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;1;0;4;0;9
241390 Taipu;0;0;0;0;0;1;0;0;2;0;0;0;0;1;0;0;0;3;1;2;3;9;0;22
241400 Tangará;0;0;0;0;0;0;0;0;0;2;0;0;1;1;8;0;0;5;4;3;3;17;0;44
241410 Tenente Ananias;1;0;0;0;1;0;0;0;2;2;1;0;1;1;2;0;1;3;4;0;4;4;0;26
241415 Tenente Laurentino Cruz;0;0;0;0;0;1;0;1;1;0;0;1;0;0;0;0;1;2;2;1;1;6;0;17
241105 Tibau;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;1;2;1;0;8
241420 Tibau do Sul;0;1;0;0;1;0;0;1;0;3;1;1;3;2;0;0;1;0;1;0;3;3;0;20
241430 Timbaúba dos Batistas;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;2;0;0;0;2;1;3;0;11
241440 Touros;3;0;3;0;6;0;0;1;1;1;2;3;4;0;3;3;2;6;6;9;7;21;0;75
241445 Triunfo Potiguar;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;1;0;0;2;0;6
241450 Umarizal;0;0;0;0;0;0;0;0;2;3;1;2;2;3;4;4;4;1;3;3;6;15;0;53
241460 Upanema;2;0;0;0;2;1;0;0;1;2;4;0;0;3;2;1;2;4;1;2;1;12;0;38
241470 Várzea;0;0;0;0;0;0;0;0;0;0;1;2;0;0;2;2;1;1;1;0;0;9;0;19
241475 Venha-Ver;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;1;0;5
241480 Vera Cruz;0;0;0;0;0;0;0;0;1;1;0;0;1;2;0;3;2;3;1;1;2;5;0;22
241490 Viçosa;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;4;0;6
241500 Vila Flor;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;2;0;5
240000 Município ignorado - RN;9;3;1;0;13;1;0;0;0;0;1;2;2;0;0;2;0;2;1;3;1;5;0;33
250010 Água Branca;1;0;1;0;2;0;0;1;1;0;1;3;0;0;0;1;1;0;1;0;0;2;0;13
250020 Aguiar;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;2;1;1;1;1;1;5;0;15
250030 Alagoa Grande;2;0;1;0;3;2;0;0;2;1;1;2;5;7;5;4;6;6;5;16;6;38;0;109
250040 Alagoa Nova;0;0;0;0;0;0;1;0;6;3;3;2;4;2;2;4;7;3;5;8;15;29;0;94
250050 Alagoinha;0;0;0;0;0;0;1;1;0;2;1;2;2;1;3;5;2;1;3;2;3;10;0;39
250053 Alcantil;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;2;3;1;6;1;8;0;24
250057 Algodão de Jandaíra;1;0;0;0;1;0;0;0;0;0;0;2;0;0;1;0;0;0;1;0;1;2;0;8
250060 Alhandra;4;0;0;0;4;0;0;0;1;3;5;3;4;2;6;4;0;4;6;4;4;11;0;61
250077 Aparecida;0;0;0;0;0;0;0;0;0;4;0;0;0;1;1;1;1;2;0;0;6;6;0;22
250080 Araçagi;0;0;1;0;1;0;0;0;1;1;1;0;0;3;0;3;2;4;4;12;8;14;0;54
250090 Arara;2;0;0;0;2;0;0;0;1;1;0;1;2;2;2;1;4;3;4;8;6;26;0;63
250100 Araruna;0;0;2;0;2;0;1;0;1;5;3;2;0;3;2;4;1;5;5;11;3;30;0;78
250110 Areia;3;0;0;0;3;0;0;0;3;3;2;3;1;1;3;5;4;5;9;9;4;26;0;81
250115 Areia de Baraúnas;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;3;1;0;4;0;11
250120 Areial;0;0;0;0;0;0;0;1;0;1;1;2;0;0;2;4;2;2;0;1;2;6;0;24
250130 Aroeiras;0;0;1;0;1;1;0;1;4;5;4;4;3;7;3;2;4;3;7;8;7;15;0;79
250135 Assunção;0;0;0;0;0;0;0;0;1;1;1;0;1;1;0;1;0;1;0;0;1;1;0;9
250140 Baía da Traição;1;0;2;0;3;0;0;2;0;1;0;1;1;2;0;0;0;2;0;1;0;2;0;15
250150 Bananeiras;1;2;0;0;3;0;0;1;0;3;2;1;1;4;8;3;3;6;6;6;6;23;0;76
250153 Baraúna;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;1;0;6;0;10
250160 Barra de Santa Rosa;2;0;0;0;2;0;1;0;3;1;2;2;6;0;1;1;0;0;3;4;3;21;0;50
250157 Barra de Santana;0;1;1;0;2;0;0;1;0;0;0;2;0;2;0;0;2;0;0;3;1;5;0;18
250170 Barra de São Miguel;1;1;0;0;2;1;0;0;1;0;0;1;3;3;1;1;0;1;3;3;3;6;0;29
250180 Bayeux;10;0;2;0;12;4;2;5;17;24;14;22;21;11;21;20;21;15;21;27;23;62;3;345
250190 Belém;0;0;0;0;0;0;0;0;5;3;2;4;0;3;5;2;3;7;3;8;7;24;0;76
250200 Belém do Brejo do Cruz;0;1;0;0;1;0;0;0;1;1;1;0;0;1;2;0;2;3;1;2;1;8;0;24
250205 Bernardino Batista;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;2;0;10;0;14
250210 Boa Ventura;0;0;0;0;0;0;0;0;0;0;2;2;1;0;0;0;1;1;0;1;1;7;0;16
250215 Boa Vista;0;0;0;0;0;1;0;0;1;0;1;0;0;0;1;0;1;0;1;2;2;7;0;17
250220 Bom Jesus;1;0;0;0;1;0;0;0;0;0;0;2;2;0;0;1;0;0;0;0;1;3;0;10
250230 Bom Sucesso;0;0;0;0;0;0;0;0;0;1;1;0;0;2;1;1;1;4;3;1;1;8;0;24
250240 Bonito de Santa Fé;1;0;0;0;1;0;0;0;1;1;0;3;1;1;1;0;2;5;2;2;3;5;0;28
250250 Boqueirão;3;1;0;0;4;1;0;0;1;2;1;0;1;4;5;2;3;4;2;8;4;9;0;51
250270 Borborema;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;0;1;1;0;1;0;4;0;11
250280 Brejo do Cruz;0;0;1;0;1;0;0;0;1;2;1;1;3;2;0;1;2;1;6;4;3;5;0;33
250290 Brejo dos Santos;0;0;0;0;0;0;0;0;1;0;0;2;1;1;1;1;4;0;2;3;2;12;0;30
250300 Caaporã;2;1;2;0;5;0;0;0;2;7;3;3;2;4;7;2;5;3;7;1;5;6;1;63
250310 Cabaceiras;0;0;0;0;0;1;1;0;0;0;1;0;2;0;1;1;0;0;1;2;1;6;0;17
250320 Cabedelo;2;2;4;0;8;1;0;0;10;13;10;18;6;9;9;7;10;9;7;11;18;26;0;172
250330 Cachoeira dos Índios;1;1;1;0;3;0;0;0;2;2;0;1;2;2;1;1;2;1;2;4;4;7;0;34
250340 Cacimba de Areia;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;3;1;0;5;0;11
250350 Cacimba de Dentro;2;0;1;0;3;1;0;0;0;0;1;0;1;1;1;3;1;6;5;3;4;7;1;38
250355 Cacimbas;1;0;0;0;1;0;0;1;0;1;0;1;0;0;0;3;2;1;1;3;1;9;0;24
250360 Caiçara;0;0;0;0;0;1;0;1;0;0;1;0;4;0;0;0;1;2;2;5;1;10;0;28
250370 Cajazeiras;5;2;5;0;12;0;0;2;6;4;3;4;8;10;11;11;11;21;17;21;23;59;0;223
250375 Cajazeirinhas;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;3;0;6
250380 Caldas Brandão;0;0;0;0;0;1;0;0;0;1;0;0;1;0;2;1;1;1;2;0;5;10;0;25
250390 Camalaú;2;0;1;0;3;0;0;0;1;0;1;1;0;1;0;0;2;0;3;0;1;10;0;23
250400 Campina Grande;36;11;14;0;61;6;3;6;54;55;49;33;41;58;68;84;75;93;92;105;102;329;3;1317
250403 Capim;1;0;1;0;2;0;1;0;0;0;0;1;1;2;1;1;0;0;3;1;1;2;0;16
250407 Caraúbas;1;0;1;0;2;1;0;0;0;0;0;0;0;0;0;1;0;2;2;1;0;10;0;19
250410 Carrapateira;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;2
250415 Casserengue;2;0;0;0;2;0;0;0;0;0;1;0;1;0;0;0;2;2;1;3;3;4;0;19
250420 Catingueira;0;0;1;0;1;0;0;0;0;0;0;0;1;2;0;0;0;3;0;2;3;3;0;15
250430 Catolé do Rocha;1;1;0;0;2;0;0;0;1;5;6;6;6;1;6;7;2;4;6;8;5;29;0;94
250435 Caturité;0;0;1;0;1;0;0;0;0;0;0;0;2;0;0;0;0;1;2;3;2;5;0;16
250440 Conceição;1;0;0;0;1;0;0;0;0;2;5;4;1;1;2;1;5;4;4;3;4;14;0;51
250450 Condado;1;0;0;0;1;0;0;1;0;2;2;2;1;1;0;2;1;2;2;2;1;10;0;30
250460 Conde;4;1;1;0;6;0;1;1;2;3;2;3;1;5;1;7;3;5;6;5;3;13;0;67
250470 Congo;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;4;2;12;0;21
250480 Coremas;1;0;0;0;1;0;1;0;0;1;1;0;0;2;0;4;4;3;4;6;5;19;0;51
250485 Coxixola;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;3;0;5
250490 Cruz do Espírito Santo;0;1;2;0;3;0;0;1;2;2;0;0;3;3;1;7;3;3;7;5;4;11;0;55
250500 Cubati;0;0;0;0;0;0;0;0;0;1;1;1;0;1;3;1;1;3;3;2;1;8;0;26
250510 Cuité;2;0;0;0;2;1;0;1;2;3;1;2;2;2;2;3;1;4;5;3;6;20;0;60
250523 Cuité de Mamanguape;1;0;0;0;1;0;0;0;0;1;1;0;0;0;2;3;1;0;0;3;3;4;0;19
250520 Cuitegi;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;1;1;1;1;1;3;12;0;23
250527 Curral de Cima;0;0;1;0;1;0;0;0;0;1;1;0;2;0;0;0;2;1;0;1;1;6;0;16
250530 Curral Velho;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;3
250535 Damião;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;3;0;6
250540 Desterro;0;0;1;0;1;0;0;0;0;0;1;2;1;2;1;0;3;0;3;3;2;10;0;29
250560 Diamante;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;1;3;1;1;0;0;3;0;13
250570 Dona Inês;0;0;0;0;0;1;0;0;0;2;0;0;1;0;2;0;0;2;4;2;5;10;0;29
250580 Duas Estradas;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;1;1;0;2;5;0;12
250590 Emas;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;2;0;6
250600 Esperança;2;0;2;0;4;0;0;0;2;5;6;5;3;7;5;4;5;5;8;11;14;40;0;124
250610 Fagundes;0;2;0;0;2;0;1;1;0;1;1;1;1;2;0;4;1;1;3;1;3;21;0;44
250620 Frei Martinho;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;1;0;8;0;12
250625 Gado Bravo;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;1;5;0;8;0;17
250630 Guarabira;2;0;1;0;3;0;1;2;2;4;11;7;6;5;8;8;9;17;20;19;23;53;0;198
250640 Gurinhém;1;0;1;0;2;0;0;0;1;2;1;1;3;2;3;2;1;5;3;3;5;15;0;49
250650 Gurjão;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;1;1;0;2;0;7;0;14
250660 Ibiara;1;0;0;0;1;0;0;0;0;0;0;1;1;1;3;1;0;2;2;2;1;5;0;20
250260 Igaracy;0;1;0;0;1;0;0;0;0;2;1;0;0;1;0;1;0;0;0;2;0;5;0;13
250670 Imaculada;1;0;0;0;1;1;1;0;0;0;2;0;2;1;0;3;2;3;4;2;4;2;0;28
250680 Ingá;1;0;0;0;1;0;0;0;1;0;1;1;4;4;1;2;2;8;4;8;8;21;0;66
250690 Itabaiana;1;1;0;0;2;0;0;1;1;2;2;0;1;3;4;5;7;7;9;5;11;33;0;93
250700 Itaporanga;2;1;0;0;3;0;0;1;0;2;2;4;3;2;2;4;5;2;6;7;7;24;0;74
250710 Itapororoca;0;0;0;0;0;0;0;0;0;3;1;3;1;1;2;2;3;6;7;1;5;19;0;54
250720 Itatuba;0;1;1;0;2;0;0;0;1;1;2;2;0;2;2;1;1;1;1;1;1;15;0;33
250730 Jacaraú;1;0;2;0;3;0;0;1;1;0;2;0;2;4;4;2;2;2;3;3;5;21;0;55
250740 Jericó;1;0;0;0;1;0;0;1;0;0;1;1;1;0;2;2;2;1;1;4;4;13;0;34
250750 João Pessoa;45;17;24;0;86;17;7;16;103;125;121;110;77;103;95;130;138;169;188;191;184;418;5;2283
251365 Joca Claudino;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;3;0;6
250760 Juarez Távora;1;1;0;0;2;0;2;0;0;0;1;0;1;1;2;1;3;0;1;4;1;3;0;22
